student_id,assignment1_grade,assignment1_submission,assignment2_grade,assignment2_submission,assignment3_grade,assignment3_submission,assignment4_grade,assignment4_submission,assignment5_grade,assignment5_submission,assignment6_grade,assignment6_submission
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,94.23775473,32:21.4,84.38397926,27:06.7,76.66558133,04:59.3,60.61246507,20:10.2,48.48997205,08:42.8,48.48997205,43:42.5
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,67.53028148,22:32.4,67.53028148,23:35.5,54.02422518,01:36.4,54.02422518,04:56.7,48.62180266,24:18.1,38.89744213,47:12.2
1F51E050-78F7-F270-1B90-ED1BC0376763,89.74762321,56:59.7,71.43809857,18:44.7,65.01428871,53:02.6,64.11428871,11:57.6,57.70285984,12:41.7,57.70285984,25:41.0
1F51E050-78F7-F270-1B90-ED1BC0376763,84.20881281,41:11.3,84.20881281,30:53.1,84.20881281,54:38.8,75.78793153,18:52.2,60.63034523,58:30.2,48.50427618,48:29.5
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,64.32306889,43:02.0,64.32306889,36:16.8,51.45845511,05:16.5,51.45845511,11:41.5,46.3126096,38:08.3,46.3126096,06:32.7
DDE0526B-7DA4-80E8-C2A6-D097F3826029,66.32608666,54:01.2,53.06086933,27:57.3,47.75478239,47:13.4,38.20382591,24:16.2,38.20382591,27:21.5,30.56306073,14:03.9
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,68.75314185,19:36.4,61.44782767,22:41.3,49.89826213,55:35.8,48.99826213,17:42.8,44.09843592,18:18.3,35.27874874,32:03.5
2B806EF6-A590-1C00-F0C5-1469E3B2152E,85.26062072,42:47.5,84.76062072,15:14.9,68.54849658,11:41.1,54.11879726,55:39.3,43.29503781,14:14.3,34.63603025,01:17.3
DDE0526B-7DA4-80E8-C2A6-D097F3826029,68.94110333,09:33.9,54.79288266,12:27.7,55.49288266,03:33.7,43.67430613,14:16.8,39.30687552,52:30.9,31.44550041,57:48.7
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,77.87884184,11:29.5,77.37884184,35:43.9,70.36095766,04:53.8,55.56876613,47:00.5,50.01188952,37:07.8,50.01188952,11:50.0
2B806EF6-A590-1C00-F0C5-1469E3B2152E,65.84267511,06:10.1,52.67414009,20:34.1,42.13931207,03:48.1,37.92538087,53:31.2,30.34030469,25:20.9,27.30627422,34:14.5
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,79.98998411,15:59.6,79.48998411,45:45.0,72.2609857,08:37.7,71.3609857,09:17.0,57.08878856,53:22.5,51.37990971,28:21.7
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,86.62235676,30:05.1,68.93788541,55:52.2,55.89030833,30:42.3,49.49127749,07:10.4,39.59302199,29:28.1,35.63371979,58:45.5
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,69.43508363,28:24.7,68.93508363,33:06.6,69.63508363,36:49.7,68.73508363,25:20.7,54.98806691,14:07.6,54.98806691,27:38.0
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,47.06088443,45:52.3,41.92479598,05:36.0,42.62479598,28:43.8,33.37983679,52:37.5,30.04185311,45:12.8,24.03348249,54:57.0
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,71.72228573,03:53.2,64.12005716,19:59.9,58.42805144,51:00.1,46.02244115,09:48.3,46.02244115,36:24.8,41.42019704,41:52.4
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,95.36866731,24:27.6,85.40180058,31:47.0,77.58162052,24:39.9,61.34529642,42:41.1,49.07623713,05:08.8,39.26098971,06:13.7
2B806EF6-A590-1C00-F0C5-1469E3B2152E,68.14074756,58:14.0,54.15259805,46:29.2,49.45733825,54:52.0,43.70160442,22:03.2,39.33144398,40:07.3,31.46515518,37:07.2
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,98.67812014,21:25.1,88.81030813,49:28.5,71.0482465,53:45.3,71.0482465,37:06.2,63.94342185,24:11.5,63.94342185,07:44.8
DDE0526B-7DA4-80E8-C2A6-D097F3826029,77.71263165,50:37.8,62.17010532,27:30.1,49.73608426,53:59.4,44.76247583,32:12.8,40.28622825,03:10.2,40.28622825,06:06.2
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,95.93563499,40:56.4,76.38850799,10:40.2,77.08850799,32:21.2,60.9508064,59:56.4,54.85572576,11:19.0,43.8845806,58:35.0
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,68.19448919,43:22.5,67.69448919,30:23.1,61.64504027,24:10.9,60.74504027,48:39.8,54.67053624,43:14.2,49.20348262,06:18.4
1F51E050-78F7-F270-1B90-ED1BC0376763,80.06559923,28:48.0,79.56559923,29:45.2,80.26559923,04:16.8,71.42903931,26:24.8,64.28613537,45:23.2,57.85752184,58:56.5
DDE0526B-7DA4-80E8-C2A6-D097F3826029,93.52800007,16:18.3,93.02800007,39:37.8,75.16240006,36:40.4,74.26240006,44:30.7,59.40992005,22:45.6,47.52793604,26:23.7
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,91.1062893,23:34.4,72.52503144,48:07.8,73.22503144,08:47.5,57.86002515,47:50.5,57.86002515,14:00.0,46.28802012,00:25.9
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,68.50955181,26:26.0,54.44764145,28:04.8,44.29811316,18:46.0,43.39811316,23:03.1,39.05830184,44:21.5,35.15247166,07:15.9
25197F10-E9E9-4C50-63F8-6C896975AAE2,62.49244208,22:06.3,49.63395366,13:06.9,45.39055829,18:48.8,40.04150247,32:50.1,32.03320197,53:08.6,25.62656158,54:23.2
1F51E050-78F7-F270-1B90-ED1BC0376763,79.07391797,02:06.7,70.73652618,17:50.3,71.43652618,25:37.6,70.53652618,15:41.3,56.42922094,19:35.0,50.78629885,22:21.8
25197F10-E9E9-4C50-63F8-6C896975AAE2,30.33642126,34:01.3,27.30277913,13:32.9,21.8422233,56:12.3,21.8422233,31:25.3,21.8422233,35:19.6,19.65800097,15:10.0
DDE0526B-7DA4-80E8-C2A6-D097F3826029,84.80219318,54:06.3,84.30219318,39:55.6,76.59197386,02:35.4,75.69197386,59:33.7,68.12277648,18:35.0,68.12277648,00:59.2
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,66.17433806,02:08.7,65.67433806,28:58.8,66.37433806,25:29.2,65.47433806,37:31.4,65.47433806,53:08.4,52.37947045,17:03.4
25197F10-E9E9-4C50-63F8-6C896975AAE2,66.95591555,05:21.7,53.56473244,02:21.0,53.56473244,30:31.3,48.20825919,38:52.4,43.38743327,04:49.9,34.70994662,01:34.0
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,87.91756467,31:19.1,70.33405173,37:40.8,70.33405173,17:43.9,63.30064656,09:36.0,63.30064656,12:23.6,56.9705819,18:14.5
25197F10-E9E9-4C50-63F8-6C896975AAE2,75.71347114,31:05.2,68.14212402,12:16.4,61.32791162,34:18.5,49.0623293,57:41.7,39.24986344,36:44.9,35.32487709,47:43.4
1F51E050-78F7-F270-1B90-ED1BC0376763,87.64663577,10:29.4,69.75730861,57:33.1,70.45730861,18:48.9,69.55730861,03:02.9,69.55730861,24:08.5,55.64584689,39:22.4
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,99.13469261,33:17.2,99.13469261,46:33.8,99.13469261,47:17.0,79.30775409,53:43.5,63.44620327,38:32.8,57.10158294,43:27.5
2B806EF6-A590-1C00-F0C5-1469E3B2152E,51.01232963,17:11.1,45.48109667,30:52.7,46.18109667,50:41.0,36.22487734,05:42.2,36.22487734,31:20.9,36.22487734,22:23.4
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,98.68506055,25:06.2,98.18506055,49:05.3,79.28804844,02:11.8,70.5492436,12:25.5,63.49431924,12:25.8,57.14488731,50:33.3
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,83.78119162,00:22.4,83.78119162,18:56.4,67.02495329,04:23.5,53.61996264,57:54.6,48.25796637,10:48.0,43.43216973,46:52.3
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,68.66470177,41:49.7,54.57176141,59:12.0,44.39740913,26:51.5,39.14766822,58:20.5,39.14766822,39:41.2,31.31813457,58:39.0
247B105C-2067-A7AA-2CBE-B65278128C96,98.78080894,40:34.1,88.90272805,19:06.3,71.12218244,43:28.4,56.89774595,13:32.8,51.20797135,33:29.0,51.20797135,46:59.0
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,88.63903722,01:16.2,88.13903722,53:32.4,80.0451335,18:54.6,71.23062015,06:29.5,56.98449612,59:14.8,45.58759689,17:24.1
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,59.47682393,38:10.3,53.09914153,20:18.8,43.21931323,27:35.7,42.31931323,49:39.3,42.31931323,40:36.8,33.85545058,31:15.9
25197F10-E9E9-4C50-63F8-6C896975AAE2,77.22796915,31:52.3,61.42237532,54:53.3,62.12237532,34:02.1,48.97790026,50:32.3,48.97790026,20:32.8,44.08011023,51:35.7
1F51E050-78F7-F270-1B90-ED1BC0376763,66.63739762,37:10.4,66.13739762,05:33.7,53.64991809,25:02.0,42.19993447,47:13.4,37.97994103,25:50.4,34.18194692,56:55.4
25197F10-E9E9-4C50-63F8-6C896975AAE2,74.97686109,02:05.9,59.98148887,19:47.8,53.98333998,46:56.6,48.58500599,37:09.9,48.58500599,30:17.0,48.58500599,15:17.8
247B105C-2067-A7AA-2CBE-B65278128C96,96.68208613,40:38.6,76.98566891,24:11.4,62.32853513,06:29.2,55.28568161,52:24.2,49.75711345,27:12.8,39.80569076,00:26.0
DDE0526B-7DA4-80E8-C2A6-D097F3826029,97.72982128,27:03.5,87.52683915,17:43.3,70.76147132,18:54.7,55.88917706,25:16.4,50.30025935,23:43.5,40.24020748,30:45.6
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,35.41801733,26:37.3,31.8762156,04:54.3,28.68859404,47:16.3,28.68859404,17:08.3,28.68859404,45:28.6,22.95087523,04:25.5
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,87.86662182,41:16.6,79.07995964,06:25.1,71.17196368,22:16.3,56.93757094,47:49.1,45.55005675,34:46.5,45.55005675,51:38.7
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,72.69588338,54:49.6,64.99629505,01:11.0,59.21666554,23:22.6,58.31666554,48:01.5,58.31666554,47:18.4,52.48499899,48:02.1
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,68.73285181,23:08.1,68.23285181,46:51.6,68.93285181,48:39.1,61.22956663,09:27.4,61.22956663,51:46.6,48.9836533,58:40.0
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,50.94427373,43:31.4,40.75541899,00:33.2,40.75541899,18:59.4,40.75541899,11:46.4,36.67987709,09:17.0,29.34390167,47:47.0
1F51E050-78F7-F270-1B90-ED1BC0376763,95.21539019,15:04.6,85.26385117,55:34.1,68.95108094,21:46.6,61.24597284,57:49.3,48.99677827,39:30.7,48.99677827,23:26.2
247B105C-2067-A7AA-2CBE-B65278128C96,60.50384384,19:32.9,54.02345946,29:41.0,54.72345946,53:23.7,53.82345946,28:40.1,48.44111351,27:08.8,48.44111351,32:21.5
DDE0526B-7DA4-80E8-C2A6-D097F3826029,79.31026112,52:02.5,71.37923501,04:05.4,57.10338801,32:45.8,51.39304921,25:21.1,46.25374429,44:53.6,41.62836986,37:27.4
DDE0526B-7DA4-80E8-C2A6-D097F3826029,94.90269171,06:59.2,75.92215337,43:07.9,60.7377227,09:38.5,60.7377227,01:55.5,60.7377227,30:04.2,54.66395043,38:06.1
2B806EF6-A590-1C00-F0C5-1469E3B2152E,85.00718681,15:34.6,67.64574945,02:17.4,68.34574945,16:45.9,67.44574945,22:40.7,60.7011745,58:03.4,48.5609396,43:13.8
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,76.79899495,01:18.8,61.07919596,41:11.2,61.77919596,57:04.2,48.70335677,07:39.2,48.70335677,58:12.5,48.70335677,58:03.3
DDE0526B-7DA4-80E8-C2A6-D097F3826029,87.67657063,02:13.9,70.14125651,59:36.3,70.14125651,29:57.5,56.1130052,11:40.5,50.50170468,25:10.3,45.45153422,35:40.7
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,99.47455332,48:52.9,98.97455332,17:08.0,89.79709798,59:04.2,88.89709798,28:23.2,80.00738819,54:52.5,72.00664937,57:38.3
DDE0526B-7DA4-80E8-C2A6-D097F3826029,61.96175311,48:38.5,55.3355778,39:33.0,45.00846224,54:14.1,39.69761601,26:37.9,35.72785441,17:59.2,28.58228353,30:01.0
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,75.88506016,56:44.7,68.29655415,10:37.2,68.29655415,52:01.7,68.29655415,54:44.0,61.46689873,45:07.1,55.32020886,13:07.4
2B806EF6-A590-1C00-F0C5-1469E3B2152E,84.65337276,50:26.2,67.72269821,07:40.3,60.95042839,31:25.8,54.85538555,47:28.2,49.36984699,52:46.5,39.49587759,16:59.8
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,86.23421977,56:10.0,85.73421977,33:17.7,69.32737581,54:54.5,61.58463823,51:08.3,61.58463823,50:17.8,49.26771058,36:56.2
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,68.8961583,49:18.9,62.00654247,19:52.1,55.80588823,36:45.6,50.2252994,03:59.2,45.20276946,34:12.5,45.20276946,42:48.8
247B105C-2067-A7AA-2CBE-B65278128C96,90.83492605,38:18.3,81.32143344,54:07.7,82.02143344,23:15.8,73.0092901,13:25.6,65.70836109,51:34.5,59.13752498,31:18.2
25197F10-E9E9-4C50-63F8-6C896975AAE2,82.33198444,25:34.0,82.33198444,12:32.4,74.098786,33:03.6,74.098786,39:40.7,74.098786,33:16.3,59.2790288,28:54.2
DDE0526B-7DA4-80E8-C2A6-D097F3826029,74.89375697,44:00.1,66.97438127,39:33.8,67.67438127,04:53.1,53.41950502,52:43.7,53.41950502,32:38.6,48.07755452,40:34.5
2B806EF6-A590-1C00-F0C5-1469E3B2152E,99.45581304,42:20.3,98.95581304,10:55.8,99.65581304,26:12.0,98.75581304,01:26.7,88.88023174,15:31.4,71.10418539,36:42.0
2B806EF6-A590-1C00-F0C5-1469E3B2152E,90.63231734,51:57.4,81.5690856,49:30.2,73.41217704,31:28.0,58.72974163,36:10.7,58.72974163,59:51.1,46.98379331,29:46.8
247B105C-2067-A7AA-2CBE-B65278128C96,62.84304056,04:58.9,56.12873651,06:17.2,56.82873651,32:52.0,44.74298921,30:31.2,44.74298921,18:34.2,35.79439137,11:28.0
25197F10-E9E9-4C50-63F8-6C896975AAE2,84.14591637,49:16.0,75.73132473,54:43.9,68.15819226,24:49.9,54.5265538,45:46.3,43.62124304,18:19.7,39.25911874,47:21.8
25197F10-E9E9-4C50-63F8-6C896975AAE2,52.73025627,00:49.3,42.18420501,10:45.9,33.74736401,53:24.0,30.37262761,37:35.0,24.29810209,24:50.2,21.86829188,33:09.8
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,99.05953756,03:14.1,98.55953756,58:07.9,79.58763005,13:27.4,62.95010404,56:13.6,50.36008323,59:18.5,40.28806658,50:01.7
1F51E050-78F7-F270-1B90-ED1BC0376763,93.62552975,29:03.0,93.62552975,08:43.2,93.62552975,34:58.3,74.9004238,52:31.4,74.9004238,15:39.7,67.41038142,22:29.8
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,52.78286508,34:20.4,52.78286508,48:04.0,52.78286508,27:07.9,42.22629206,25:45.5,42.22629206,57:28.1,38.00366285,12:01.1
2B806EF6-A590-1C00-F0C5-1469E3B2152E,88.20083143,28:28.2,70.20066514,38:05.4,63.90059863,48:12.7,63.00059863,55:22.5,50.4004789,56:12.5,50.4004789,50:07.1
25197F10-E9E9-4C50-63F8-6C896975AAE2,62.19476557,55:02.3,62.19476557,03:46.3,62.19476557,43:13.3,49.75581246,32:45.7,44.78023121,56:50.8,40.30220809,27:23.0
1F51E050-78F7-F270-1B90-ED1BC0376763,69.90251108,09:38.3,62.91225997,13:46.9,56.62103397,52:47.7,56.62103397,19:32.2,50.95893057,16:53.7,45.86303752,16:56.5
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,64.85457009,31:22.3,64.85457009,09:12.7,64.85457009,40:19.4,64.85457009,29:09.0,58.36911308,58:42.0,46.69529046,54:46.5
247B105C-2067-A7AA-2CBE-B65278128C96,93.72743764,20:53.3,93.22743764,18:14.5,75.32195011,53:25.2,66.9797551,14:00.5,53.58380408,46:54.2,53.58380408,00:20.0
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,86.28520918,44:05.8,69.02816734,08:22.2,69.02816734,35:53.4,62.12535061,09:54.5,49.70028049,47:55.2,49.70028049,34:34.5
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,79.33711632,09:42.6,78.83711632,28:30.8,63.80969306,54:02.8,50.32775445,37:21.9,45.294979,50:41.1,40.7654811,26:11.5
DDE0526B-7DA4-80E8-C2A6-D097F3826029,75.74684372,47:46.8,68.17215935,25:54.9,54.53772748,46:47.2,54.53772748,02:45.8,54.53772748,46:59.2,54.53772748,15:55.2
247B105C-2067-A7AA-2CBE-B65278128C96,61.41817428,23:47.3,48.77453942,00:26.5,39.75963154,54:24.1,38.85963154,13:34.3,34.97366839,37:01.7,31.47630155,05:15.0
2B806EF6-A590-1C00-F0C5-1469E3B2152E,53.05703829,47:51.7,47.32133446,32:16.2,43.30920102,16:18.7,42.40920102,22:51.4,38.16828091,49:37.9,38.16828091,23:53.5
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,71.29199167,56:25.6,56.67359334,40:14.7,46.07887467,54:17.0,36.14309974,57:43.5,32.52878976,45:44.4,29.27591079,15:36.2
1F51E050-78F7-F270-1B90-ED1BC0376763,61.59368144,09:31.3,48.91494515,55:50.6,44.74345064,54:55.6,35.07476051,07:04.0,31.56728446,18:51.3,25.25382757,06:40.9
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,79.31066433,11:23.6,71.37959789,12:01.2,71.37959789,47:17.0,64.2416381,42:43.4,51.39331048,10:12.3,41.11464839,16:01.3
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,90.75574454,38:21.4,81.25017009,47:00.5,65.74013607,33:30.5,58.35612246,14:51.4,52.52051022,58:00.8,47.26845919,11:51.4
2B806EF6-A590-1C00-F0C5-1469E3B2152E,74.41814556,31:02.6,74.41814556,26:22.0,74.41814556,55:43.1,66.97633101,01:33.8,53.58106481,23:57.1,53.58106481,24:20.8
25197F10-E9E9-4C50-63F8-6C896975AAE2,78.61264207,54:14.7,62.89011365,03:55.5,50.31209092,41:22.4,40.24967274,59:18.2,32.19973819,38:12.3,32.19973819,19:11.9
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,74.66484398,37:08.8,59.73187518,40:09.7,59.73187518,34:56.4,59.73187518,30:30.4,59.73187518,45:49.3,59.73187518,37:26.0
DDE0526B-7DA4-80E8-C2A6-D097F3826029,68.30609273,04:02.1,61.04548346,46:09.4,55.66093511,03:03.6,43.80874809,15:14.3,43.80874809,09:42.3,35.04699847,04:43.1
DDE0526B-7DA4-80E8-C2A6-D097F3826029,60.24116507,27:20.0,48.19293206,07:17.0,43.37363885,20:03.3,43.37363885,25:30.6,34.69891108,43:13.5,34.69891108,25:11.3
1F51E050-78F7-F270-1B90-ED1BC0376763,72.15166281,25:30.3,57.36133024,56:13.1,58.06133024,55:19.4,45.7290642,50:16.3,45.7290642,22:26.2,41.15615778,51:02.8
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,83.70199165,44:23.2,83.20199165,13:38.1,83.90199165,56:00.5,66.40159332,14:06.7,59.76143399,57:49.1,53.78529059,16:50.1
25197F10-E9E9-4C50-63F8-6C896975AAE2,70.43280485,04:16.2,70.43280485,09:25.4,63.38952437,43:33.8,50.71161949,10:50.2,50.71161949,11:09.5,40.56929559,08:36.4
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,47.86189084,22:48.7,47.36189084,57:45.8,38.62951267,23:56.0,37.72951267,32:13.9,33.9565614,48:22.5,33.9565614,28:04.2
25197F10-E9E9-4C50-63F8-6C896975AAE2,88.95692357,28:37.6,80.06123122,06:16.7,72.0551081,06:08.0,64.84959729,30:46.0,64.84959729,34:04.3,64.84959729,07:15.8
DDE0526B-7DA4-80E8-C2A6-D097F3826029,87.57742282,30:12.1,70.06193825,50:33.2,63.05574443,24:17.3,63.05574443,27:59.8,56.75016999,50:03.3,51.07515299,12:49.4
2B806EF6-A590-1C00-F0C5-1469E3B2152E,92.06884793,02:51.2,82.43196314,07:06.3,74.90876683,04:07.4,66.60789014,23:08.7,53.28631211,39:43.5,42.62904969,34:27.9
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,79.99758709,50:43.4,79.49758709,14:14.1,80.19758709,54:55.2,63.43806967,22:11.2,63.43806967,01:42.6,57.0942627,04:15.8
1F51E050-78F7-F270-1B90-ED1BC0376763,67.49222125,12:29.8,66.99222125,47:44.5,61.01299912,54:36.8,48.0903993,58:20.2,48.0903993,49:48.2,48.0903993,26:05.7
25197F10-E9E9-4C50-63F8-6C896975AAE2,79.91048169,10:11.7,79.41048169,23:52.3,72.18943352,43:27.6,57.03154682,11:10.7,45.62523745,56:58.5,45.62523745,27:05.8
2B806EF6-A590-1C00-F0C5-1469E3B2152E,82.1855447,34:56.9,65.74843576,36:12.4,65.74843576,48:08.4,59.17359218,58:07.4,53.25623296,25:55.5,42.60498637,26:07.7
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,65.32723688,57:49.7,58.7945132,39:00.4,58.7945132,33:29.9,58.7945132,03:05.2,52.91506188,15:30.3,47.62355569,36:29.1
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,88.33191381,47:57.4,88.33191381,13:06.5,88.33191381,23:04.4,70.66553105,06:37.6,56.53242484,56:04.7,45.22593987,03:39.6
25197F10-E9E9-4C50-63F8-6C896975AAE2,66.33525287,02:43.1,65.83525287,28:30.1,66.53525287,28:55.2,52.5082023,49:36.5,47.25738207,13:35.1,42.53164386,03:37.7
1F51E050-78F7-F270-1B90-ED1BC0376763,55.31487031,31:53.0,49.78338328,58:35.9,39.82670662,14:56.5,39.82670662,21:00.4,39.82670662,09:24.3,39.82670662,28:03.1
DDE0526B-7DA4-80E8-C2A6-D097F3826029,85.95155286,49:21.0,85.95155286,28:26.8,85.95155286,05:39.1,85.95155286,53:39.4,85.95155286,13:47.9,85.95155286,20:05.5
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,75.80654328,28:34.0,67.79588895,10:46.0,54.97671116,40:41.7,48.66904005,33:45.0,48.66904005,48:35.1,38.93523204,59:23.3
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,93.64237588,01:02.2,93.14237588,23:06.5,93.84237588,19:08.9,83.64813829,49:22.7,75.28332446,35:32.0,75.28332446,41:52.1
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,79.78122892,26:57.2,79.28122892,47:52.0,79.98122892,53:24.0,79.08122892,45:08.6,71.17310603,12:50.4,71.17310603,38:21.0
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,81.54669545,42:44.4,81.54669545,59:04.6,65.23735636,47:16.3,58.71362072,01:25.8,58.71362072,00:37.9,46.97089658,35:13.7
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,75.85001514,09:10.0,60.32001211,41:57.3,61.02001211,11:09.4,54.1080109,14:18.4,48.69720981,40:49.6,48.69720981,04:34.1
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,95.94482913,43:39.7,95.44482913,06:37.5,96.14482913,53:45.3,85.72034621,40:29.8,85.72034621,27:59.9,85.72034621,38:59.7
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,47.9752542,53:53.6,47.9752542,43:59.6,47.9752542,34:23.6,47.9752542,01:17.3,47.9752542,15:53.8,47.9752542,46:27.3
DDE0526B-7DA4-80E8-C2A6-D097F3826029,26.89509972,25:17.8,23.77558975,47:27.9,24.47558975,32:50.9,18.8604718,41:17.0,18.8604718,47:17.4,18.8604718,37:52.0
1F51E050-78F7-F270-1B90-ED1BC0376763,71.46454834,17:59.6,63.8880935,33:39.1,64.5880935,59:42.6,57.31928415,38:28.7,51.58735574,07:57.7,51.58735574,51:53.5
247B105C-2067-A7AA-2CBE-B65278128C96,96.22531543,32:01.8,76.98025235,55:47.0,69.28222711,05:49.0,55.42578169,21:13.8,49.88320352,13:25.2,39.90656282,32:22.5
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,55.6682408,49:32.7,49.67141672,27:03.9,40.47713338,58:43.7,35.61942004,52:24.7,32.05747803,44:50.3,28.85173023,56:55.0
2B806EF6-A590-1C00-F0C5-1469E3B2152E,99.38040563,00:17.1,89.01236507,55:23.4,71.94989206,24:50.4,63.94490285,09:57.4,57.55041257,34:45.2,51.79537131,54:53.1
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,94.43188486,03:51.7,94.43188486,33:54.1,75.54550789,06:32.6,60.43640631,40:00.8,54.39276568,20:03.2,48.95348911,08:54.6
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,90.34235627,32:23.0,90.34235627,40:30.4,90.34235627,30:09.6,72.27388502,13:56.2,65.04649652,51:30.3,65.04649652,09:01.9
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,97.07640016,44:30.3,87.36876015,57:08.0,87.36876015,54:38.7,87.36876015,05:55.0,87.36876015,45:14.9,78.63188413,19:14.1
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,90.38451387,42:37.6,89.88451387,16:27.4,72.6476111,35:37.4,57.39808888,01:41.7,45.9184711,43:10.5,45.9184711,22:43.2
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,45.25836861,48:19.7,45.25836861,55:11.7,36.20669489,34:57.1,28.96535591,35:40.3,23.17228473,46:05.2,23.17228473,56:17.3
1F51E050-78F7-F270-1B90-ED1BC0376763,60.63833029,56:00.5,60.63833029,40:08.4,60.63833029,08:56.5,60.63833029,04:47.7,54.57449726,49:55.2,49.11704754,25:46.9
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,64.0442568,39:48.1,57.63983112,18:56.2,51.87584801,50:58.7,41.50067841,50:46.0,33.20054272,43:51.6,33.20054272,58:36.7
247B105C-2067-A7AA-2CBE-B65278128C96,69.94539032,27:18.1,69.44539032,36:30.9,56.29631226,24:35.6,55.39631226,35:40.8,49.85668103,49:52.6,49.85668103,45:46.8
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,94.04608459,21:17.0,93.54608459,35:38.4,94.24608459,28:32.4,74.67686767,17:57.8,67.2091809,47:57.8,67.2091809,30:55.9
247B105C-2067-A7AA-2CBE-B65278128C96,54.23554149,03:17.6,43.02843319,09:51.5,43.72843319,58:21.6,34.26274656,08:00.7,30.8364719,06:12.0,24.66917752,23:56.1
25197F10-E9E9-4C50-63F8-6C896975AAE2,67.14211221,30:05.3,59.99790099,42:01.7,54.71811089,55:43.1,53.81811089,04:22.9,48.4362998,34:33.7,43.59266982,22:49.1
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,40.83848278,08:42.4,32.31078622,41:42.1,29.7997076,54:50.6,28.8997076,06:59.6,23.11976608,40:02.0,20.80778947,42:02.7
1F51E050-78F7-F270-1B90-ED1BC0376763,49.07241818,53:34.0,39.25793454,16:40.2,31.40634764,53:14.0,31.40634764,12:53.8,31.40634764,48:00.6,31.40634764,33:09.8
